fileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,get_ready.started,text.started,get_ready.stopped,trial.started,stimulus.started,start_tapping.started,resp.time,resp.velocity,stimulus.stopped,start_tapping.stopped,trial.stopped,ITI.started,stop_tapping.started,ITI.stopped,stop_tapping.stopped,end_exp.started,thankyou.started,thankyou.stopped,end_exp.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,27.55587070895126,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,28.055650208960287,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,28.564647333987523,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,29.03902229195228,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,29.53973858396057,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,30.064156166976318,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,30.56430033396464,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,31.0477366669802,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,31.547908624983393,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,32.0565001249779,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,32.564638999989256,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,33.05653924995568,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,33.54802225000458,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,34.03978087496944,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,34.54814070899738,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,35.048153374984395,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,35.55635116697522,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,36.08988441695692,13,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,36.57330983399879,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,37.0398671249859,12,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_0ms.wav,12,1,1,0,0,1,1,0,,,,,,,,,,,,37.07346345897531,37.07346345897531,37.06248374999268,37.06249754194869,37.07346345897531,40.056387624994386,40.075123583956156,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,40.075123583956156,,,,,,40.0693862089538,40.07300808362585,40.075123583956156,40.60233745898586,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,41.08561650000047,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,41.560669916972984,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,42.06049633398652,9,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,42.577270124980714,13,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,43.10247466695728,10,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,43.610520708956756,6,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,44.14396062499145,13,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,44.627418708987534,15,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,45.11895654199179,25,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,45.593940416991245,24,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,46.07730908395024,16,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,46.57719524996355,11,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,47.11060333397472,12,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_150ms.wav,12,2,2,0,0,2,2,4,,,,,,,,,,47.585490124998614,8,,,,,,,,,,,,Arianna,001,2026-04-01_11h06.13.982,attack,,2026.1.2,2026-04-01 11h06.14.171062 +0200,
