songFileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,text.started,Welcome.stopped,ITI.started,get_ready.started,get_ready.stopped,ITI.stopped,sound_playback.started,stimulus.started,tap.started,tap.stopped,resp.time,resp.velocity,stimulus.stopped,sound_playback.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,38.44744791700032,13,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,38.89750925000044,29,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,,,,,,,,,39.380908541999815,14,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Beethoven_SinfNr9.wav,15,1,1,0,0,1,1,1,,,,,,,39.53098900000077,39.53857141700064,44.53869387499981,44.52274616700015,,,,,,,39.53857141700064,39.53097704200081,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,44.53869387499981,,,,,,,,,,44.53249912499996,44.53871900066794,44.53869387499981,45.530362625000635,48.5144235000007,50,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,49.406126875001064,8,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,49.82276175000152,34,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,50.522795542001404,7,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,50.847852500000954,55,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
/Users/jellevanderwerff/workshop_2026/waltz_experiment/resources/K_Chopin_EtuedeO.wav,15,2,2,0,0,2,2,2,,,,,,,,,,,,,,,51.181124667000404,6,,,pilot2,001,2026-03-23_23h22.45.524,waltz,,2026.1.2,2026-03-23 23h22.45.728639 +0100,
